Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2018-04-06,14.7975,15.155,13.01,14.75,0,,,
2018-04-09,14.7475,15.1375,14.46,14.87,0,,,
2018-04-10,14.8675,14.8675,14.005,14.5,0,,,
2018-04-11,14.4975,14.9075,12.74,14.72,0,,,
2018-04-12,14.72,14.9925,11.8075,14.56,0,,,
2018-04-13,14.56,14.56,13.45,14.14,0,,,
2018-04-16,14.14,14.8625,13.41,14.26,0,,,
2018-04-17,14.26,14.3975,13.3475,14.04,0,,,
2018-04-18,14.0425,14.3675,13.165,14.11,0,,,
2018-04-19,14.11,14.11,12.5025,13.75,0,,,
2018-04-20,13.7475,13.765,9.7425,12.94,0,,,
2018-04-23,12.9375,13.4925,11.53,13.15,0,,,
2018-04-24,13.145,13.3875,11.4875,11.9,0,,,
2018-04-25,11.895,13.315,11.895,12.4,0,,,
2018-04-26,12.395,13.58,11.7425,12.04,0,,,
2018-04-27,12.0375,12.6325,11.4375,12.02,0,,,
2018-04-30,12.0175,12.5525,12.0175,12.36,0,,,
2018-05-02,12.3625,13.1975,12.3625,12.84,0,,,
2018-05-03,12.84,13.2075,12.47,12.99,0,,,
2018-05-04,12.985,13.455,10.9875,13.25,0,,,
2018-05-07,13.25,13.9625,12.8275,13.76,0,,,
2018-05-08,13.76,14.435,11.0925,14.06,0,,,
2018-05-09,14.055,14.5575,12.1225,14.27,0,,,
2018-05-10,14.2725,14.65,12.5625,14.43,0,,,
2018-05-11,14.425,14.82,13.0025,13.98,0,,,
2018-05-14,13.9775,14.4975,12.1075,14.25,0,,,
2018-05-15,14.245,14.245,11.4875,13.17,0,,,
2018-05-16,13.165,13.645,10.855,13.44,0,,,
2018-05-17,13.435,13.68,11.09,13.41,0,,,
2018-05-18,13.4075,14.3525,11.6125,14.15,0,,,
2018-05-21,14.15,14.5375,11.755,14.41,0,,,
2018-05-22,14.41,14.41,11.745,13.6,0,,,
2018-05-23,13.6025,14.9425,11.8825,14.16,0,,,
2018-05-24,14.1575,14.2225,10.8975,13.15,0,,,
2018-05-25,13.145,13.17,11.0025,12.65,0,,,
2018-05-28,12.645,13.1475,11.3475,13.06,0,,,
2018-05-29,13.055,13.8675,11.975,13.07,0,,,
2018-05-30,13.07,13.85,12.1825,13.41,0,,,
2018-05-31,13.41,14.2325,12.1325,13.22,0,,,
2018-06-01,13.2225,14.59,12.1575,13.57,0,,,
2018-06-04,13.57,15.47,12.1825,13.88,0,,,
2018-06-05,13.8825,14.49,13.1325,13.32,0,,,
2018-06-06,13.315,13.51,12.1475,12.55,0,,,
2018-06-07,12.55,13.65,11.6125,12.78,0,,,
2018-06-08,12.7775,13.1675,10.8025,12.7,0,,,
2018-06-11,12.6975,13.82,11.3225,13.18,0,,,
2018-06-12,13.18,13.8975,10.445,12.73,0,,,
2018-06-13,12.73,13.14,11.22,12.64,0,,,
2018-06-14,12.635,12.635,10.43,12.1,0,,,
2018-06-15,12.095,12.5075,10.495,12.07,0,,,
2018-06-18,12.07,12.55,9.825,12.38,0,,,
2018-06-19,12.38,13,11.4775,12.92,0,,,
2018-06-20,12.92,12.92,10.6075,12.17,0,,,
2018-06-21,12.1725,12.59,10.91,12.45,0,,,
2018-06-22,12.4475,12.5425,10.3925,12.02,0,,,
2018-06-25,12.0225,12.7775,9.74,12.58,0,,,
2018-06-26,12.5825,12.97,12.3325,12.8,0,,,
2018-06-27,12.7975,13.8125,12.085,13.51,0,,,
2018-06-28,13.51,14.075,12.52,13.95,0,,,
2018-06-29,13.9475,13.9475,12.6325,12.94,0,,,
2018-07-02,12.9375,13.9425,12.465,13.37,0,,,
2018-07-03,13.37,13.7525,12.1875,13.0,0,,,
2018-07-04,13,13.34,12.575,12.66,0,,,
2018-07-05,12.6575,12.9525,11.225,12.58,0,,,
2018-07-06,12.575,12.68,11.6675,12.44,0,,,
2018-07-09,12.4425,12.575,11.215,12.39,0,,,
2018-07-10,12.39,12.52,11.0175,12.4,0,,,
2018-07-11,12.395,12.86,10.015,12.78,0,,,
2018-07-12,12.775,12.865,10.6525,12.51,0,,,
2018-07-13,12.505,12.505,11.3175,12.3,0,,,
2018-07-16,12.3025,13.0475,11.1675,12.95,0,,,
2018-07-17,12.9475,12.9475,11.24,12.83,0,,,
2018-07-18,12.825,13.9,10.645,13.68,0,,,
2018-07-19,13.6825,13.7975,10.99,13.59,0,,,
2018-07-20,13.5925,13.9025,11.3175,13.54,0,,,
2018-07-23,13.535,13.62,12.0675,13.01,0,,,
2018-07-24,13.005,13.08,12.1475,12.47,0,,,
2018-07-25,12.4675,13.255,11.215,12.21,0,,,
2018-07-26,12.2075,13.0475,11.6075,12.03,0,,,
2018-07-27,12.0275,12.5,11.2475,12.31,0,,,
2018-07-30,12.31,13.0575,12.3075,12.59,0,,,
2018-07-31,12.585,12.795,12.2875,12.48,0,,,
2018-08-01,12.48,12.765,11.9975,12.53,0,,,
2018-08-02,12.53,12.8,10.8875,12.56,0,,,
2018-08-03,12.555,12.555,10.9075,12.08,0,,,
2018-08-06,12.0775,12.735,11.85,12.56,0,,,
2018-08-07,12.5625,12.82,10.5825,12.58,0,,,
2018-08-08,12.5775,12.7825,10.48,12.54,0,,,
2018-08-09,12.54,12.76,10.8775,12.68,0,,,
2018-08-10,12.6775,12.985,10.0575,12.85,0,,,
2018-08-13,12.85,13.5,11.29,13.4,0,,,
2018-08-14,13.4,13.42,10.755,13.28,0,,,
2018-08-16,13.2825,13.865,11.465,13.65,0,,,
2018-08-17,13.645,13.645,10.3025,13.16,0,,,
2018-08-20,13.16,13.55,11.345,13.03,0,,,
2018-08-21,13.0325,13.635,9.9275,12.9,0,,,
2018-08-23,12.9025,13.1175,9.53,12.76,0,,,
2018-08-24,12.7575,12.8375,9.43,12.41,0,,,
2018-08-27,12.4075,12.5325,9.515,12.24,0,,,
2018-08-28,12.2375,12.6,10.3775,12.43,0,,,
2018-08-29,12.425,12.6725,10.725,12.44,0,,,
2018-08-30,12.435,12.625,10.6225,12.41,0,,,
2018-08-31,12.4125,12.7975,11.6,12.6,0,,,
2018-09-03,12.5975,13.7175,11.17,13.39,0,,,
2018-09-04,13.3925,13.88,12.1975,13.78,0,,,
2018-09-05,13.7825,14.1525,11.9525,13.65,0,,,
2018-09-06,13.65,14.2,12.06,13.72,0,,,
2018-09-07,13.7225,14.1425,11.085,13.89,0,,,
2018-09-10,13.89,15.315,12.61,15.2,0,,,
2018-09-11,15.2025,15.4475,13.4425,15.33,0,,,
2018-09-12,15.33,15.33,12.98,14.25,0,,,
2018-09-14,14.25,14.25,12.3225,13.84,0,,,
2018-09-17,13.8425,14.635,11.73,14.5,0,,,
2018-09-18,14.495,14.62,11.8725,14.42,0,,,
2018-09-19,14.415,14.4775,11.745,14.01,0,,,
2018-09-21,14.005,16.92,10.9825,15.54,0,,,
2018-09-24,15.535,17.855,13.8025,17.43,0,,,
2018-09-25,17.4275,18.31,16.2175,16.68,0,,,
2018-09-26,16.6825,17.575,15.1,17.09,0,,,
2018-09-27,17.0875,17.37,15.6025,16.92,0,,,
2018-09-28,16.9225,17.6925,15.925,17.0,0,,,
2018-10-01,16.995,18.8625,16.27,16.84,0,,,
2018-10-03,16.835,18.6475,15.575,18.12,0,,,
2018-10-04,18.1175,19.685,17.485,18.92,0,,,
2018-10-05,18.915,20.4825,18.4525,19.73,0,,,
2018-10-08,19.7325,21.765,18.4775,20.15,0,,,
2018-10-09,20.1475,20.3575,17.47,19.76,0,,,
2018-10-10,19.755,19.755,17.725,17.91,0,,,
2018-10-11,17.9075,20.845,17.6275,20.55,0,,,
2018-10-12,20.5475,20.5475,16.6725,18.63,0,,,
2018-10-15,18.6275,19.8225,15.9825,18.89,0,,,
2018-10-16,18.885,18.885,14.28,17.37,0,,,
2018-10-17,17.3725,18.2025,14.8425,17.98,0,,,
2018-10-19,17.98,20.0525,17.4475,19.79,0,,,
2018-10-22,19.7875,21.6725,17.08,21.36,0,,,
2018-10-23,21.3575,22.3475,18.7625,19.04,0,,,
2018-10-24,19.0375,19.81,17.7125,18.88,0,,,
2018-10-25,18.88,20.33,18.4975,18.96,0,,,
2018-10-26,18.9625,21.04,18.66,19.23,0,,,
2018-10-29,19.2325,20.8125,19.2325,19.83,0,,,
2018-10-30,19.825,20.7725,19.55,20.5,0,,,
2018-10-31,20.5025,22.815,19.575,19.8,0,,,
2018-11-01,19.7975,20.13,18.8975,19.19,0,,,
2018-11-02,19.1925,19.1925,17.485,18.23,0,,,
2018-11-05,18.23,19.8225,17.735,19.48,0,,,
2018-11-06,19.4825,19.4825,16.18,18.51,0,,,
2018-11-07,18.505,18.505,16.81,17.88,0,,,
2018-11-09,17.8775,18.755,16.755,17.77,0,,,
2018-11-12,17.765,19.4625,16.475,19.37,0,,,
2018-11-13,19.3675,19.685,17.1225,18.7,0,,,
2018-11-14,18.695,19.5075,14.77,18.83,0,,,
2018-11-15,18.825,18.915,15.4975,18.46,0,,,
2018-11-16,18.455,18.8675,16.8975,18.35,0,,,
2018-11-19,18.35,19.65,13.515,19.26,0,,,
2018-11-20,19.255,19.6475,18.2525,19.33,0,,,
2018-11-21,19.3275,20.0975,15.54,19.56,0,,,
2018-11-22,19.555,20.0025,17.0875,19.16,0,,,
2018-11-26,19.16,20.5275,15.0175,20.4,0,,,
2018-11-27,20.4025,20.4025,16.605,18.32,0,,,
2018-11-28,18.315,19.355,16.6725,17.96,0,,,
2018-11-29,17.96,18.85,14.93,18.7,0,,,
2018-11-30,18.6975,19.915,16.81,19.16,0,,,
2018-12-03,19.1625,19.605,16.31,18.22,0,,,
2018-12-04,18.2225,19.62,16.905,18.11,0,,,
2018-12-05,18.1075,18.8275,16.62,18.39,0,,,
2018-12-06,18.39,19.55,15.91,19.31,0,,,
2018-12-07,19.305,19.6275,15.9825,18.59,0,,,
2018-12-10,18.59,20.645,16.89,20.44,0,,,
2018-12-11,20.4375,20.4375,17.2025,17.95,0,,,
2018-12-12,17.945,17.945,15.4175,15.81,0,,,
2018-12-13,15.81,15.905,11.9125,15.55,0,,,
2018-12-14,15.55,15.5975,12.6725,15.16,0,,,
2018-12-17,15.1575,15.9125,13.8675,14.54,0,,,
2018-12-18,14.54,15.3125,11.9825,14.58,0,,,
2018-12-19,14.5775,14.865,11.87,14.66,0,,,
2018-12-20,14.66,14.9175,13.72,14.33,0,,,
2018-12-21,14.3325,16.23,12.94,15.99,0,,,
2018-12-24,15.9925,17.1325,14.8975,15.75,0,,,
2018-12-26,15.75,17.4775,14.8075,15.92,0,,,
2018-12-27,15.92,16.375,12.5625,16.07,0,,,
2018-12-28,16.0725,16.0725,15.015,15.27,0,,,
2018-12-31,15.27,16.1525,14.65,16.0,0,,,
2019-01-01,16,16.4,15.15,15.33,0,,,
2019-01-02,15.325,16.9475,14.8375,16.39,0,,,
2019-01-03,16.3875,17.1475,15.435,16.79,0,,,
2019-01-04,16.79,16.9725,15.485,16.16,0,,,
2019-01-07,16.1625,16.455,15.3025,16.3,0,,,
2019-01-08,16.3025,16.5725,14.735,15.7,0,,,
2019-01-09,15.7,16.3225,13.895,15.27,0,,,
2019-01-10,15.27,15.6075,14.1475,15.35,0,,,
2019-01-11,15.345,15.83,14.3625,15.35,0,,,
2019-01-14,15.3525,16.5525,15.3525,16.16,0,,,
2019-01-15,16.1575,16.1575,12.9925,15.58,0,,,
2019-01-16,15.5825,16.3075,12.8,16.08,0,,,
2019-01-17,16.0775,16.4275,12.9925,16.24,0,,,
2019-01-18,16.2425,16.905,12.3075,16.62,0,,,
2019-01-21,16.6175,18.34,14.36,18.15,0,,,
2019-01-22,18.1475,18.4725,15.51,17.99,0,,,
2019-01-23,17.985,18.2875,12.015,18.09,0,,,
2019-01-24,18.085,18.3775,14.5425,17.44,0,,,
2019-01-25,17.435,18.14,14.365,17.69,0,,,
2019-01-28,17.69,19.28,14.5875,18.9,0,,,
2019-01-29,18.8975,19.795,18.04,18.43,0,,,
2019-01-30,18.4275,18.4275,15.9775,17.85,0,,,
2019-01-31,17.85,17.85,16.445,17.12,0,,,
2019-02-01,17.1225,17.185,15.545,15.72,0,,,
2019-02-04,15.72,16.4525,14.9675,15.72,0,,,
2019-02-05,15.7225,15.9775,14.605,15.78,0,,,
2019-02-06,15.78,15.9725,12.8325,15.63,0,,,
2019-02-07,15.63,16.2225,13.5975,15.44,0,,,
2019-02-08,15.435,15.815,12.9675,15.57,0,,,
2019-02-11,15.5675,16.355,13.46,15.84,0,,,
2019-02-12,15.84,15.975,13.23,15.75,0,,,
2019-02-13,15.75,15.9025,11.81,15.73,0,,,
2019-02-14,15.73,16.5775,12.09,15.77,0,,,
2019-02-15,15.7725,17.535,12.4475,16.46,0,,,
2019-02-18,16.46,18.1925,11.85,18.0,0,,,
2019-02-19,18,18.605,15.2575,18.47,0,,,
2019-02-20,18.4675,18.4675,15.2375,17.06,0,,,
2019-02-21,17.055,17.1725,12.1275,16.05,0,,,
2019-02-22,16.0525,16.0525,12.315,15.45,0,,,
2019-02-25,15.45,16.035,11.7,15.36,0,,,
2019-02-26,15.3575,18.0975,13.12,17.12,0,,,
2019-02-27,17.115,19.9775,14.13,18.9,0,,,
2019-02-28,18.8975,18.8975,17.065,18.28,0,,,
2019-03-01,18.2775,18.2775,15.895,16.28,0,,,
2019-03-05,16.275,16.86,15.45,15.66,0,,,
2019-03-06,15.6575,15.735,14.2875,15.61,0,,,
2019-03-07,15.61,15.6875,14.3125,15.29,0,,,
2019-03-08,15.2925,15.4125,12.92,14.94,0,,,
2019-03-11,14.94,15.38,13.67,14.9,0,,,
2019-03-12,14.895,15.1975,13.84,15.1,0,,,
2019-03-13,15.0975,15.595,12.3,15.28,0,,,
2019-03-14,15.2775,15.5225,13.7625,15.15,0,,,
2019-03-15,15.15,16.3925,11.845,15.87,0,,,
2019-03-18,15.865,17.1875,14.2675,16.9,0,,,
2019-03-19,16.9,17.1775,14.55,16.49,0,,,
2019-03-20,16.4925,16.4925,14.485,16.03,0,,,
2019-03-22,16.0325,16.805,12.675,16.28,0,,,
2019-03-25,16.275,17.0275,14.2575,16.67,0,,,
2019-03-26,16.6725,16.6725,15.5175,16.49,0,,,
2019-03-27,16.485,17.4225,14.545,17.05,0,,,
2019-03-28,17.0475,17.3325,15.75,16.65,0,,,
2019-03-29,16.6525,17.43,16.2375,17.19,0,,,
2019-04-01,17.185,18.22,17.185,18.01,0,,,
2019-04-02,18.005,18.5525,17.44,18.08,0,,,
2019-04-03,18.0825,18.8825,17.29,18.78,0,,,
2019-04-04,18.7825,19.325,18.25,18.65,0,,,
2019-04-05,18.65,19.075,16.7625,18.39,0,,,
2019-04-08,18.3925,20.4575,18.3925,20.15,0,,,
2019-04-09,20.1525,20.6625,16.55,20.28,0,,,
2019-04-10,20.28,21.28,18.7,21.13,0,,,
2019-04-11,21.13,21.34,19.4125,20.96,0,,,
2019-04-12,20.9575,21.3025,18.675,21.0,0,,,
2019-04-15,20.9975,22.24,18.76,21.39,0,,,
2019-04-16,21.3875,21.885,19.6725,21.69,0,,,
2019-04-18,21.6925,23.045,18.5,22.74,0,,,
2019-04-22,22.735,24.5625,20.4075,24.05,0,,,
2019-04-23,24.05,26.3175,22.7775,24.65,0,,,
2019-04-24,24.645,25.125,23.445,23.71,0,,,
2019-04-25,23.7125,25.535,22.7275,23.23,0,,,
2019-04-26,23.2325,23.9625,21.4325,21.72,0,,,
2019-04-30,21.7175,22.775,20.76,21.83,0,,,
2019-05-02,21.8275,23.265,21.7675,22.98,0,,,
2019-05-03,22.9825,24.1525,21.0975,24.03,0,,,
2019-05-06,24.0325,27.835,19.74,26.43,0,,,
2019-05-07,26.4325,26.81,23.0925,26.48,0,,,
2019-05-08,26.4775,27.025,23.245,26.37,0,,,
2019-05-09,26.365,26.495,23.485,25.49,0,,,
2019-05-10,25.485,26.525,24.535,26.34,0,,,
2019-05-13,26.335,28.0625,23.7125,27.38,0,,,
2019-05-14,27.3825,27.76,22.39,27.13,0,,,
2019-05-15,27.1325,29.0825,23.18,28.66,0,,,
2019-05-16,28.6575,29.3275,23.7825,28.37,0,,,
2019-05-17,28.37,29.2325,25.4975,28.08,0,,,
2019-05-20,28.075,28.075,19.76,23.68,0,,,
2019-05-21,23.675,28.1025,20.2425,25.65,0,,,
2019-05-22,25.6525,30.1825,19.04,27.63,0,,,
2019-05-23,27.6325,27.6325,18.9575,19.41,0,,,
2019-05-24,19.405,19.405,14.4925,16.47,0,,,
2019-05-27,16.4675,17.335,13.48,16.19,0,,,
2019-05-28,16.19,16.54,15.38,15.92,0,,,
2019-05-29,15.9225,16.5075,14.4775,16.41,0,,,
2019-05-30,16.4075,16.4075,14.8525,15.61,0,,,
2019-05-31,15.61,16.7875,14.19,16.07,0,,,
2019-06-03,16.0675,16.2325,14.075,15.97,0,,,
2019-06-04,15.9675,15.9675,14.6675,15.63,0,,,
2019-06-06,15.6275,15.925,13.975,15.53,0,,,
2019-06-07,15.525,15.73,13.6275,14.86,0,,,
2019-06-10,14.8575,15.4525,13.4475,14.98,0,,,
2019-06-11,14.975,14.975,13.48,14.49,0,,,
2019-06-12,14.49,14.71,13.31,14.12,0,,,
2019-06-13,14.1225,14.2925,13.2775,13.66,0,,,
2019-06-14,13.66,14.1175,12.6425,13.9,0,,,
2019-06-17,13.895,14.96,13.52,14.65,0,,,
2019-06-18,14.65,14.97,11.7375,14.6,0,,,
2019-06-19,14.6,15.3,10.79,14.73,0,,,
2019-06-20,14.73,15.1875,12.835,14.0,0,,,
2019-06-21,14,14.8325,10.6025,14.61,0,,,
2019-06-24,14.61,15.665,11.855,15.22,0,,,
2019-06-25,15.2225,15.585,14.9275,15.01,0,,,
2019-06-26,15.01,15.195,14.39,14.75,0,,,
2019-06-27,14.75,14.8875,13.6475,14.65,0,,,
2019-06-28,14.645,15.0725,13.995,14.95,0,,,
2019-07-01,14.9525,15.02,14.4725,14.6,0,,,
2019-07-02,14.6025,14.8325,14.025,14.25,0,,,
2019-07-03,14.25,14.32,13.52,13.7,0,,,
2019-07-04,13.695,13.695,13.0125,13.53,0,,,
2019-07-05,13.53,13.965,12.665,13.07,0,,,
2019-07-08,13.065,14.0425,12.1075,13.85,0,,,
2019-07-09,13.8525,14.22,13.3525,13.69,0,,,
2019-07-10,13.6875,13.9625,12.395,13.64,0,,,
2019-07-11,13.635,13.635,12.1775,12.47,0,,,
2019-07-12,12.47,12.55,11.55,12.0,0,,,
2019-07-15,11.9975,12.5175,10.6425,12.02,0,,,
2019-07-16,12.02,12.02,11.0625,11.56,0,,,
2019-07-17,11.56,11.91,9.1625,11.8,0,,,
2019-07-18,11.8,11.9825,9.2225,11.75,0,,,
2019-07-19,11.75,12.675,10.5925,12.52,0,,,
2019-07-22,12.515,13.4025,11.5625,13.01,0,,,
2019-07-23,13.01,13.78,11.59,13.43,0,,,
2019-07-24,13.4275,14.4825,11.85,12.76,0,,,
2019-07-25,12.76,13.55,11.9975,12.64,0,,,
2019-07-26,12.635,13.31,11.9225,12.13,0,,,
2019-07-29,12.1325,13.5325,12.0375,13.06,0,,,
2019-07-30,13.0625,13.8675,12.5,13.61,0,,,
2019-07-31,13.6125,14.545,13.415,13.59,0,,,
2019-08-01,13.59,15.28,13.2725,14.56,0,,,
2019-08-02,14.5575,16.1575,14.435,15.19,0,,,
2019-08-05,15.1875,17.82,15.1875,16.59,0,,,
2019-08-06,16.585,16.785,15.5925,16.12,0,,,
2019-08-07,16.12,16.9125,15.7375,16.74,0,,,
2019-08-08,16.74,16.74,15.515,16.09,0,,,
2019-08-09,16.0925,16.1625,15.0275,15.85,0,,,
2019-08-13,15.845,18.005,15.1175,17.78,0,,,
2019-08-14,17.7775,17.7775,16.11,16.36,0,,,
2019-08-16,16.3575,17.4275,15.9925,16.65,0,,,
2019-08-19,16.6475,17.025,14.71,16.75,0,,,
2019-08-20,16.7475,17.095,15.105,16.63,0,,,
2019-08-21,16.6325,17.3275,14,17.02,0,,,
2019-08-22,17.0225,18.1225,14.4925,17.85,0,,,
2019-08-23,17.8525,18.2625,13.7025,17.35,0,,,
2019-08-26,17.3475,19.145,13.7,16.66,0,,,
2019-08-27,16.655,16.8325,14.42,16.01,0,,,
2019-08-28,16.01,17.375,14.12,16.84,0,,,
2019-08-29,16.835,17.445,13.8725,16.43,0,,,
2019-08-30,16.425,17.375,15.19,16.28,0,,,
2019-09-03,16.2825,18.27,16.2825,18.06,0,,,
2019-09-04,18.055,18.31,17.1275,17.24,0,,,
2019-09-05,17.235,17.7025,16.0575,17.27,0,,,
2019-09-06,17.2725,17.2725,15.885,16.28,0,,,
2019-09-09,16.275,16.6425,13.665,15.85,0,,,
2019-09-11,15.8525,15.8525,14.6475,15.37,0,,,
2019-09-12,15.3725,15.3725,14.6075,14.9,0,,,
2019-09-13,14.9,15.195,13.8875,14.12,0,,,
2019-09-16,14.12,15.3075,14.1175,14.95,0,,,
2019-09-17,14.9525,16.3075,13.2775,16.02,0,,,
2019-09-18,16.0175,16.1875,13.905,15.35,0,,,
2019-09-19,15.3525,15.965,14.1775,15.55,0,,,
2019-09-20,15.55,17.045,13.8275,15.4,0,,,
2019-09-23,15.4,17.64,14.21,16.79,0,,,
2019-09-24,16.7925,18.5325,15.8975,16.73,0,,,
2019-09-25,16.7325,17.415,14.1025,16.17,0,,,
2019-09-26,16.17,17.01,13.64,16.34,0,,,
2019-09-27,16.3425,16.8175,15.9275,16.12,0,,,
2019-09-30,16.115,16.51,15.8,15.87,0,,,
2019-10-01,15.8725,18.2175,14.9475,16.76,0,,,
2019-10-03,16.7575,18.045,16.4175,17.7,0,,,
2019-10-04,17.7025,17.945,16.3475,17.58,0,,,
2019-10-07,17.58,18.4275,16.9925,17.83,0,,,
2019-10-09,17.83,18.3275,16.335,17.16,0,,,
2019-10-10,17.155,17.54,15.7275,17.23,0,,,
2019-10-11,17.2275,18.28,15.7775,17.14,0,,,
2019-10-14,17.14,17.9625,17.0625,17.43,0,,,
2019-10-15,17.43,17.43,16.6925,16.85,0,,,
2019-10-16,16.85,16.9525,15.495,16.36,0,,,
2019-10-17,16.36,16.36,15.5175,15.88,0,,,
2019-10-18,15.8775,16.1525,14.99,15.93,0,,,
2019-10-22,15.9275,17.1225,13.5725,16.81,0,,,
2019-10-23,16.81,16.85,14.83,16.54,0,,,
2019-10-24,16.535,16.78,14.7125,16.24,0,,,
2019-10-25,16.24,16.24,15.195,15.32,0,,,
2019-10-29,15.585,16.5475,15.4975,16.42,0,,,
2019-10-30,16.42,16.845,16.2525,16.66,0,,,
2019-10-31,16.6575,16.795,15.5025,16.28,0,,,
2019-11-01,16.28,16.4725,15.1675,15.73,0,,,
2019-11-04,15.7325,16.365,13.495,15.93,0,,,
2019-11-05,15.925,16.34,13.5075,15.92,0,,,
2019-11-06,15.9175,16.1525,13.3825,15.78,0,,,
2019-11-07,15.775,15.9225,13.525,15.21,0,,,
2019-11-08,15.2075,15.99,13.71,15.86,0,,,
2019-11-11,15.855,16.765,15.195,16.25,0,,,
2019-11-13,16.25,16.67,14.4725,16.46,0,,,
2019-11-14,16.4625,16.4625,14.0925,15.65,0,,,
2019-11-15,15.65,15.65,12.5225,15.03,0,,,
2019-11-18,15.03,16.065,12.665,15.76,0,,,
2019-11-19,15.755,15.755,12.61,15.41,0,,,
2019-11-20,15.4125,15.4125,11.6075,15.16,0,,,
2019-11-21,15.16,15.595,12.61,14.98,0,,,
2019-11-22,14.975,15.8775,12.2375,14.87,0,,,
2019-11-25,14.8725,15.2125,13,15.0,0,,,
2019-11-26,15.0025,15.1275,13.1075,14.84,0,,,
2019-11-27,14.8375,14.8375,12.3575,14.62,0,,,
2019-11-28,14.6175,14.6175,12.8875,13.99,0,,,
2019-11-29,13.9875,14.2925,13.14,13.9,0,,,
2019-12-02,13.8975,15.845,13.4975,14.2,0,,,
2019-12-03,14.2025,16.3425,12.07,14.56,0,,,
2019-12-04,14.5625,15.8725,12.2625,13.32,0,,,
2019-12-05,13.3225,15.12,12.8275,14.31,0,,,
2019-12-06,14.305,14.7225,11.4075,13.64,0,,,
2019-12-09,13.64,15.3625,12.465,14.6,0,,,
2019-12-10,14.5975,15.6625,11.735,14.29,0,,,
2019-12-11,14.29,14.4475,11.71,13.38,0,,,
2019-12-12,13.3775,13.765,11.825,13.35,0,,,
2019-12-13,13.3475,14.67,12.185,13.3,0,,,
2019-12-16,13.3,14.11,12.5,13.42,0,,,
2019-12-17,13.415,13.425,11.955,12.52,0,,,
2019-12-18,12.5175,12.715,11.39,12.34,0,,,
2019-12-19,12.3375,12.415,11.325,12.12,0,,,
2019-12-20,12.1225,12.7325,11.9025,12.33,0,,,
2019-12-23,12.325,14.505,10.695,11.96,0,,,
2019-12-24,11.9575,13.31,10.8875,11.63,0,,,
2019-12-26,11.625,12.3475,10.8425,11.12,0,,,
2019-12-27,11.1225,11.4675,10.425,10.53,0,,,
2019-12-30,10.525,11.4525,9.6175,11.01,0,,,
2019-12-31,11.0075,11.7925,10.44,11.67,0,,,
2020-01-01,11.6675,11.73,11.085,11.6,0,,,
2020-01-02,11.5975,11.7,10.73,11.49,0,,,
2020-01-03,11.49,12.94,10.685,12.7,0,,,
2020-01-06,12.695,15.095,12.695,14.78,0,,,
2020-01-07,14.7775,14.9125,14.4625,14.61,0,,,
2020-01-08,14.61,16.3875,13.7925,15.64,0,,,
2020-01-09,15.64,15.64,12.995,14.0,0,,,
2020-01-10,13.9975,14.245,13.1775,14.08,0,,,
2020-01-13,14.0775,14.495,13.5775,14.28,0,,,
2020-01-14,14.275,14.275,13.0625,13.91,0,,,
2020-01-15,13.9125,14.4575,13.585,14.12,0,,,
2020-01-16,14.12,14.365,12.5975,14.18,0,,,
2020-01-17,14.1825,14.53,12.5025,14.13,0,,,
2020-01-20,14.1275,15.495,12.465,15.41,0,,,
2020-01-21,15.41,16.04,15.0725,15.86,0,,,
2020-01-22,15.8625,16.61,15.3575,16.36,0,,,
2020-01-23,16.36,16.7075,15.7775,15.86,0,,,
2020-01-24,15.855,16.215,14.5925,15.56,0,,,
2020-01-27,15.56,17.34,14.6825,17.18,0,,,
2020-01-28,17.175,17.615,16.9575,17.3,0,,,
2020-01-29,17.2975,17.2975,15.6525,16.5,0,,,
2020-01-30,16.4975,17.14,15.38,16.8,0,,,
2020-01-31,16.7975,17.59,14.9025,17.37,0,,,
2020-02-03,16.835,17.03,15.4825,15.78,0,,,
2020-02-04,15.7825,15.7825,14.31,14.38,0,,,
2020-02-05,14.38,14.525,13.8175,14.17,0,,,
2020-02-06,14.1725,14.2425,12.645,13.78,0,,,
2020-02-07,13.78,13.9925,12.975,13.75,0,,,
2020-02-10,13.7475,14.6,12.965,14.21,0,,,
2020-02-11,14.21,14.21,11.375,13.88,0,,,
2020-02-12,13.88,13.88,13.1475,13.62,0,,,
2020-02-13,13.6225,13.6725,11.8,13.37,0,,,
2020-02-14,13.37,13.9875,11.9025,13.62,0,,,
2020-02-17,13.615,14.6175,13.38,14.42,0,,,
2020-02-18,14.415,14.82,11.375,14.51,0,,,
2020-02-19,14.51,14.51,13.4825,14.02,0,,,
2020-02-20,14.0225,14.0275,10.165,13.7,0,,,
2020-02-24,13.7,17.375,12.295,17.0,0,,,
2020-02-25,16.9975,17.3175,15.62,16.9,0,,,
2020-02-26,16.8975,18.865,16.5025,18.26,0,,,
2020-02-27,18.26,19.155,16.8275,17.77,0,,,
2020-02-28,17.765,23.6975,17.4825,23.24,0,,,
2020-03-02,23.235,26.3425,19.92,25.2,0,,,
2020-03-03,25.2025,26.49,21.5425,24.54,0,,,
2020-03-04,24.5425,26.2875,22.425,24.23,0,,,
2020-03-05,24.225,24.225,22.125,23.25,0,,,
2020-03-06,23.2475,27.55,23.2475,25.64,0,,,
