Date,Open,High,Low,Close,Volume,TOTAL_TRADES,QTY_PER_TRADE,DLV_QTY
2017-07-13,27291.65,27430.8,27283.2,27405.2,96811742,,,
2017-07-14,27443.2,27470.7,27251.4,27413.9,100659135,,,
2017-07-17,27439.75,27504.35,27342.3,27452.15,94993167,,,
2017-07-18,27396.35,27503.3,27243.35,27277.25,116706150,,,
2017-07-19,27383.75,27663.8,27373.55,27644.25,134993912,,,
2017-07-20,27659.8,27695.25,27496.15,27535.55,111474977,,,
2017-07-21,27590.65,27660.6,27351.75,27605.4,147711468,,,
2017-07-24,27624,27671.8,27562.1,27634.8,109930718,,,
2017-07-25,27691.3,27762.9,27600.95,27711.65,141901592,,,
2017-07-26,27758.05,27805.4,27691.45,27735.6,115532757,,,
2017-07-27,27801.75,27873.45,27550.7,27583.25,168321789,,,
2017-07-28,27509.05,27786.5,27470.1,27759.55,123044828,,,
2017-07-31,27853.15,27944.35,27726.05,27922.8,124366666,,,
2017-08-01,27990.25,28038.8,27821.25,27872.95,135860654,,,
2017-08-02,27936.95,27938.5,27630.6,27729.0,115285929,,,
2017-08-03,27760.6,27984.45,27695,27785.3,137230627,,,
2017-08-04,27753.9,28195.4,27700.5,28119.1,124615688,,,
2017-08-07,28186.75,28556.05,28157.85,28499.25,97182666,,,
2017-08-08,28559.05,28601.55,28004.5,28144.8,143548148,,,
2017-08-09,28079.2,28079.2,27552,27652.0,105265620,,,
2017-08-10,27511.3,27554.5,26579.3,26895.05,174047141,,,
2017-08-11,26519.65,27169.75,26343.45,26873.85,161200250,,,
2017-08-14,27094.4,27512.9,27087.5,27464.1,111426473,,,
2017-08-16,27603.6,27775.15,27400.15,27734.3,109455490,,,
2017-08-17,27851.35,27975.25,27660.6,27718.35,116002339,,,
2017-08-18,27562.5,27712.9,27405.85,27657.05,107609771,,,
2017-08-21,27743.95,27842.1,27168.4,27217.6,93604581,,,
2017-08-22,27359.45,27474.5,27006.6,27073.95,114624316,,,
2017-08-23,27232.35,27461.2,27113.6,27441.3,111729168,,,
2017-08-24,27520.8,27725.6,27459.2,27679.2,100735736,,,
2017-08-28,27763.3,28000.7,27734.65,27948.85,118626259,,,
2017-08-29,27918.35,27918.35,27577.25,27647.0,105320381,,,
2017-08-30,27850.25,28101.15,27827.2,28066.8,91963638,,,
2017-08-31,28120.7,28132,27975.4,28054.4,155643148,,,
2017-09-01,28169.05,28370.5,28131.2,28338.35,121368596,,,
2017-09-04,28353.25,28379.45,27875.6,28183.15,113506164,,,
2017-09-05,28295.45,28355.75,28178.55,28338.7,83848401,,,
2017-09-06,28192.8,28419.6,28134.7,28377.15,109280909,,,
2017-09-07,28539.4,28613.65,28453.85,28583.5,95040476,,,
2017-09-08,28675.4,28688.7,28307.95,28377.15,105730493,,,
2017-09-11,28533.5,28690.55,28360.65,28592.5,89047999,,,
2017-09-12,28733.65,28873.2,28656,28852.95,112962021,,,
2017-09-13,28914,29051.4,28686.65,28753.5,146506700,,,
2017-09-14,28871.5,29035.9,28726,28851.75,156407719,,,
2017-09-15,28781.35,28854.2,28596.4,28781.45,132849398,,,
2017-09-18,28952.6,28992.15,28851.5,28891.3,84449386,,,
2017-09-19,28945.8,29015.1,28847.2,28967.05,95559223,,,
2017-09-20,29040.2,29069.9,28845.2,28886.95,123602833,,,
2017-09-21,28912,28950.25,28479.75,28695.45,113165748,,,
2017-09-22,28600.45,28601.3,27897.35,27947.25,118841675,,,
2017-09-25,27986.05,27986.05,27234.45,27583.55,122645081,,,
2017-09-26,27597.65,27794.25,27385.95,27648.1,106249187,,,
2017-09-27,27808.7,27808.7,27068.55,27132.75,126896378,,,
2017-09-28,27235.55,27304.8,26929.65,27216.5,177285389,,,
2017-09-29,27346.75,27736.1,27322.35,27558.9,129597343,,,
2017-10-03,27837.4,27918.15,27734.45,27819.45,123702553,,,
2017-10-04,27883.75,27974.7,27792.8,27869.85,95268580,,,
2017-10-05,27944.75,28081.85,27918.25,27951.85,79649351,,,
2017-10-06,28049.25,28199.75,28046.15,28176.15,94368509,,,
2017-10-09,28267.95,28380.45,28139.05,28219.15,81310488,,,
2017-10-10,28336,28430.1,28302.9,28391.6,84066085,,,
2017-10-11,28518.9,28606.45,28051.05,28214.85,119940999,,,
2017-10-12,28302.85,28558.05,28165.75,28528.85,97815584,,,
2017-10-13,28659.3,28668.2,28546.65,28575.45,111738782,,,
2017-10-16,28679.65,28761.85,28534.45,28646.45,118071936,,,
2017-10-17,28658.9,28797.95,28583.55,28782.7,133183410,,,
2017-10-18,28814.45,28816.95,28621.9,28740.2,119307439,,,
2017-10-19,28813.35,28816.35,28469.7,28588.3,23409948,,,
2017-10-23,28614.8,28763.15,28569.75,28731.25,162471981,,,
2017-10-24,28833.35,28836.65,28636.2,28676.85,134899412,,,
2017-10-25,28931.85,29070.75,28804.05,29038.15,449863249,,,
2017-10-26,29094.6,29313.65,29018,29154.1,419318794,,,
2017-10-27,29245.3,29475.65,29241,29355.7,251174868,,,
2017-10-30,29478.45,29723.3,29472.3,29674.75,174491157,,,
2017-10-31,29775.15,29785.3,29495.55,29644.15,203397125,,,
2017-11-01,29833.8,30035.5,29825.8,29903.7,230331047,,,
2017-11-02,29956.45,30115.7,29891.1,30020.4,185937119,,,
2017-11-03,30116.7,30171.9,29951.4,30043.9,327884587,,,
2017-11-06,30146.05,30356.85,30135.5,30242.2,213656710,,,
2017-11-07,30390.45,30408.4,29694.95,29779.3,228117573,,,
2017-11-08,29840.15,29925,29451,29546.85,188409048,,,
2017-11-09,29739.05,29856.45,29378.95,29741.8,172399467,,,
2017-11-10,29707.55,29824.2,29516.75,29654.8,176333165,,,
2017-11-13,29713.65,29721.1,29404.6,29447.1,169548265,,,
2017-11-14,29482.7,29555,29319.75,29353.6,150430884,,,
2017-11-15,29282.15,29359.5,28890.45,29014.75,176466436,,,
2017-11-16,29106.85,29423,29029.5,29350.5,140944723,,,
2017-11-17,29690.8,29846.2,29687.35,29754.6,201955933,,,
2017-11-20,29764.5,29851.85,29643.75,29784.95,171470571,,,
2017-11-21,29877.65,29951.65,29698.9,29832.7,168726506,,,
2017-11-22,29938.15,29952.2,29652.6,29791.45,168727866,,,
2017-11-23,29845.9,29865.75,29613.4,29780.8,166632145,,,
2017-11-24,29868.45,29931.8,29785.9,29908.95,127832843,,,
2017-11-27,29906.3,30019.7,29802.75,29994.1,148450964,,,
2017-11-28,30022.25,30153.7,29923.95,30039.85,165965025,,,
2017-11-29,30116.1,30181.35,29975.55,30030.35,139739486,,,
2017-11-30,29951.25,29974.35,29721.2,29768.1,262932880,,,
2017-12-01,29884.85,30012.5,29388.1,29471.0,156980799,,,
2017-12-04,29583.95,29636.05,29245.35,29489.6,116069050,,,
2017-12-05,29487.05,29543.75,29197.8,29511.65,115140786,,,
2017-12-06,29436.3,29504.85,29188.75,29219.65,109311120,,,
2017-12-07,29250.1,29754.1,29246.55,29711.7,123317344,,,
2017-12-08,29847.4,30060.25,29839.1,30001.7,144921294,,,
2017-12-11,30149.2,30176.15,30033.65,30087.0,96710156,,,
2017-12-12,30093.9,30104.1,29755,29787.1,115205531,,,
2017-12-13,29786.1,29898.05,29390.4,29496.7,121079031,,,
2017-12-14,29576.05,29649.6,29232.8,29508.45,119705493,,,
2017-12-15,29780.6,29851.45,29718.1,29759.7,105252671,,,
2017-12-18,29615.1,30166.75,29035.05,30042.25,166495153,,,
2017-12-19,30187.85,30495.65,30176.65,30473.4,153294535,,,
2017-12-20,30507.7,30587.25,30414.15,30480.45,183302781,,,
2017-12-21,30540.45,30656.45,30462.9,30625.0,158754101,,,
2017-12-22,30691.55,30805.6,30661.65,30764.8,148014045,,,
2017-12-26,30860.75,30951.8,30786.9,30899.9,156538774,,,
2017-12-27,30944.65,31009.1,30641.2,30750.4,148797877,,,
2017-12-28,30808.4,30875.8,30672.4,30765.55,190837304,,,
2017-12-29,30855.1,31058.4,30843.1,30964.65,151842711,,,
2018-01-01,31043.8,31174.75,30855.6,30899.6,143943936,,,
2018-01-02,31022.85,31060.1,30554.3,30798.3,197622545,,,
2018-01-03,30932.35,31085.6,30900.9,30973.6,162447064,,,
2018-01-04,31074.1,31341.75,30971.55,31300.65,206645985,,,
2018-01-05,31428.65,31729.4,31423.75,31696.15,234822430,,,
2018-01-08,31764.9,31936.05,31763.5,31919.7,146210814,,,
2018-01-09,31968,31990.8,31651.75,31782.05,162371412,,,
2018-01-10,31829.9,31914.3,31614.1,31727.95,153747991,,,
2018-01-11,31731.95,31784.95,31584.05,31695.8,123218122,,,
2018-01-12,31786.75,31825,31382.7,31704.85,141247328,,,
2018-01-15,31783.15,31888.2,31604,31639.55,113938189,,,
2018-01-16,31719.05,31738.65,31036.6,31122.2,153975602,,,
2018-01-17,31126.5,31376.3,30653.35,31348.05,159535288,,,
2018-01-18,31520.1,31546.45,30687.25,30931.85,174765344,,,
2018-01-19,30953.4,31221.95,30786.35,31165.65,129400919,,,
2018-01-22,31207.25,31458.25,31082.15,31404.6,114475993,,,
2018-01-23,31483.85,31700.55,31470.2,31628.3,190955496,,,
2018-01-24,31538.9,31607.9,31316.25,31440.65,213735197,,,
2018-01-25,31511.35,31525.7,30949.05,31013.1,308038778,,,
2018-01-29,31132,31239.5,30836.75,30891.2,145255609,,,
2018-01-30,30852.75,30873.4,30664.3,30712.4,131797721,,,
2018-01-31,30644.4,30709.8,30277.55,30500.3,175160634,,,
2018-02-01,30605.4,30701.85,29950.8,30524.85,179503445,,,
2018-02-02,30253.5,30299.85,29454.2,29656.45,252792228,,,
2018-02-05,29250.2,29650,28954.4,29559.05,188466898,,,
2018-02-06,28366.8,29288.45,28171,29138.85,222241027,,,
2018-02-07,29527.15,29604.95,29251.4,29351.15,180709945,,,
2018-02-08,29453.25,29919,29429.6,29827.35,170325327,,,
2018-02-09,29285.45,29796.25,29280.35,29728.95,168570283,,,
2018-02-12,29986.1,30222.1,29930.65,30171.85,198553757,,,
2018-02-14,30337.45,30353.85,30005.25,30110.25,239708067,,,
2018-02-15,30184.45,30235.35,29778.4,29833.75,300688062,,,
2018-02-16,29967.6,30026.6,29381.55,29501.9,294682635,,,
2018-02-19,29560.85,29560.85,28971.35,29182.55,263669600,,,
2018-02-20,29211.9,29437.1,29081.1,29315.7,266466414,,,
2018-02-21,29465.2,29467.9,29096.85,29190.45,180167240,,,
2018-02-22,29150.35,29150.35,28871.3,28920.45,230583280,,,
2018-02-23,29035.55,29414.9,29010.9,29375.65,179740970,,,
2018-02-26,29554.9,29688.65,29500,29646.35,177680666,,,
2018-02-27,29717.9,29776.35,29453.85,29534.9,332974846,,,
2018-02-28,29349.8,29489.7,29229.2,29404.0,403814971,,,
2018-03-01,29416.4,29577.3,29169.65,29202.2,252690349,,,
2018-03-05,29107.1,29112.8,28743.9,28892.1,207201811,,,
2018-03-06,29092.4,29166.35,28523.15,28623.3,174634191,,,
2018-03-07,28579.15,28660.55,28249.95,28297.8,200135623,,,
2018-03-08,28477.5,28536.4,27968.15,28278.4,196608753,,,
2018-03-09,28412.6,28506.65,28234.3,28290.0,186370786,,,
2018-03-12,28514.35,28560.4,28278.2,28503.05,186607352,,,
2018-03-13,28492.8,28904.7,28447,28858.3,257182560,,,
2018-03-14,28720.1,28927.7,28677.05,28892.3,220128156,,,
2018-03-15,28887.65,29035.75,28850.2,28904.95,167794480,,,
2018-03-16,28868,28945.1,28605.8,28647.6,232511165,,,
2018-03-19,28729.05,28741.45,28124.9,28222.05,205943142,,,
2018-03-20,28082.65,28405.25,28055.7,28358.85,173315311,,,
2018-03-21,28492.8,28672.45,28418.8,28479.05,150386572,,,
2018-03-22,28483.75,28598.35,28336.3,28369.65,133091365,,,
2018-03-23,27949.05,28225.4,27892.35,28189.9,194035393,,,
2018-03-26,28232.55,28662.9,28194.35,28616.95,180898003,,,
2018-03-27,28801.8,28895.25,28683.95,28835.75,171865712,,,
2018-03-28,28734.5,28848.65,28428.55,28545.25,242619429,,,
2018-04-02,28718.9,29148.25,28635.05,29114.25,123350637,,,
2018-04-03,29120.4,29482.6,29088.1,29455.55,158638003,,,
2018-04-04,29535.4,29610.85,29075.5,29119.55,168404230,,,
2018-04-05,29422.3,29685.4,29408.3,29645.2,152969518,,,
2018-04-06,29686.25,30019.1,29551.85,29991.55,163854033,,,
2018-04-09,29996.65,30106.9,29949.95,30002.1,155052809,,,
2018-04-10,30128.15,30143.1,29869.4,29963.2,145132619,,,
2018-04-11,30031.55,30057.05,29869.8,30005.95,132827713,,,
2018-04-12,29987.55,30094.8,29894.1,29956.75,120337695,,,
2018-04-13,30030.15,30146.75,29868.7,29946.45,140490116,,,
2018-04-16,29843.2,30118,29797.3,30105.05,115422088,,,
2018-04-17,30221.95,30224.8,30036,30165.55,124761680,,,
2018-04-18,30257.7,30278.8,30078.9,30139.4,142234928,,,
2018-04-19,30269.9,30378.35,30206.35,30358.75,144547643,,,
2018-04-20,30297.45,30322.35,30120.95,30231.4,136483504,,,
2018-04-23,30263.95,30460.65,30241.85,30391.4,127004648,,,
2018-04-24,30412.4,30554.05,30332.5,30444.75,129865886,,,
2018-04-25,30458.65,30514.2,30278.15,30393.05,157612995,,,
2018-04-26,30475.6,30498.95,30300.75,30326.8,204782454,,,
2018-04-27,30460.95,30592.65,30436.5,30513.4,137123897,,,
2018-04-30,30610.1,30706.15,30584.3,30682.65,112785219,,,
2018-05-02,30794.3,30817.4,30206.75,30287.9,140275139,,,
2018-05-03,30257.45,30276.9,29797.5,29898.9,145145333,,,
2018-05-04,29966.6,29967.45,29681.35,29703.95,135649117,,,
2018-05-07,29821.85,29956.85,29743.55,29939.0,102467549,,,
2018-05-08,30014.85,30026.05,29817.75,29842.5,140996176,,,
2018-05-09,29792.05,29809.5,29661.2,29668.95,101008098,,,
2018-05-10,29714.3,29761.3,29246.95,29284.8,130696855,,,
2018-05-11,29370.85,29397.2,29151.3,29288.65,198710038,,,
2018-05-14,29360.6,29362.6,29103.65,29148.45,152230073,,,
2018-05-15,29141.3,29478.25,28897.25,29052.6,188765005,,,
2018-05-16,28932.05,29126.85,28747.15,29022.1,224077950,,,
2018-05-17,29115.6,29172.5,28965.75,29017.2,183873505,,,
2018-05-18,29045.8,29048.75,28549.35,28600.7,163474683,,,
2018-05-21,28633.95,28669.35,28113.75,28179.45,179610887,,,
2018-05-22,28184.3,28593.75,28097.15,28562.5,231763345,,,
2018-05-23,28565.6,28703.3,28364.8,28411.3,183080546,,,
2018-05-24,28509.7,28569.95,28302.65,28481.2,165441580,,,
2018-05-25,28576.85,29010.55,28521.8,28963.4,185604666,,,
2018-05-28,29135.9,29474.65,29122.6,29447.1,189449379,,,
2018-05-29,29453.25,29582.7,29321.4,29428.75,233966013,,,
2018-05-30,29249.6,29468.75,29211.35,29343.35,187961091,,,
2018-05-31,29443.65,29514.25,29184.3,29241.4,312029492,,,
2018-06-01,29277.45,29380.75,28916.25,28948.0,176623495,,,
2018-06-04,29091.85,29105.95,28624.1,28689.25,171643843,,,
2018-06-05,28684.7,28696.85,28259.65,28390.7,188235283,,,
2018-06-06,28409,28860.75,28382.35,28824.15,165892934,,,
2018-06-07,28954.9,29232.45,28945.65,29204.65,173058543,,,
2018-06-08,29120.5,29328.6,29036.85,29320.6,188729361,,,
2018-06-11,29412.9,29497,29309.9,29339.15,176105281,,,
2018-06-12,29383.3,29575.1,29353.1,29548.75,171590007,,,
2018-06-13,29618.6,29671.7,29471.4,29491.4,169887948,,,
2018-06-14,29501.1,29501.3,29277.2,29440.7,150946617,,,
2018-06-15,29418.75,29485.95,29138.7,29215.65,184068780,,,
2018-06-18,29237.5,29271.55,29008.7,29064.75,120291338,,,
2018-06-19,29004.4,29095.4,28733.85,28847.9,147015809,,,
2018-06-20,28933.4,28968.55,28774.15,28838.55,156225858,,,
2018-06-21,28933.6,28961.35,28639.95,28675.85,139125749,,,
2018-06-22,28675.5,28866.75,28450.8,28829.45,137179951,,,
2018-06-25,28836.4,28880.5,28404.5,28447.7,145347482,,,
2018-06-26,28406.55,28632.3,28389.75,28505.85,176989480,,,
2018-06-27,28570.45,28576.25,28061.35,28119.0,173876447,,,
2018-06-28,28073.45,28176.45,27726.15,27771.35,224686313,,,
2018-06-29,27921.7,28334.25,27915.15,28291.7,178029755,,,
2018-07-02,28355.15,28370.85,27885.5,28042.45,167192604,,,
2018-07-03,28061.1,28212.35,27908.15,28170.5,146904981,,,
2018-07-04,28142.8,28155.55,27958.8,28113.3,142880995,,,
2018-07-05,28163,28176,27955.1,27999.05,140528605,,,
2018-07-06,27961.65,28319.45,27913.3,28148.05,181308362,,,
2018-07-09,28318.2,28389.55,28251,28361.45,128608134,,,
2018-07-10,28493,28680.35,28478.65,28655.6,156357709,,,
2018-07-11,28638.65,28682.45,28403.95,28424.0,150128994,,,
2018-07-12,28562.4,28690.45,28311.8,28367.2,162669445,,,
2018-07-13,28427.05,28491.75,28191.9,28234.85,156650186,,,
2018-07-16,28274.2,28275.65,27552.85,27592.45,163113790,,,
2018-07-17,27631.1,27947.75,27523.8,27904.35,220907278,,,
2018-07-18,28023.3,28073.2,27519.9,27591.2,318409299,,,
2018-07-19,27657.9,27715.8,27351.75,27438.95,276506764,,,
2018-07-20,27443.5,27614.4,27340.8,27593.65,179902557,,,
2018-07-23,27699.75,28085.2,27691.45,28065.85,203706424,,,
2018-07-24,28149.95,28807.8,28149.35,28786.25,331346165,,,
2018-07-25,28845.85,28948.85,28677.75,28758.3,256289260,,,
2018-07-26,28835.8,29089.4,28827.6,29026.25,319286307,,,
2018-07-27,29152.4,29326.9,29117.75,29258.45,263984179,,,
2018-07-30,29367.35,29592.65,29243.7,29563.55,312400658,,,
2018-07-31,29525.2,29716.65,29417.95,29690.55,286156635,,,
2018-08-01,29783.35,29886.3,29617.8,29783.15,298085343,,,
2018-08-02,29761.4,29877.2,29522.6,29702.0,223629373,,,
2018-08-03,29807.55,30004.85,29795.1,29903.85,230433351,,,
2018-08-06,29994.5,30056.5,29883.05,29948.55,194964466,,,
2018-08-07,30027.65,30078.55,29784.9,29934.25,302448778,,,
2018-08-08,29989.35,30038.95,29856.35,29981.5,231599501,,,
2018-08-09,30040.9,30140.3,29986,30093.55,221581431,,,
2018-08-10,30117.9,30128.4,29778.95,29867.75,202467917,,,
2018-08-13,29711.35,29798.5,29526.1,29547.1,168245699,,,
2018-08-14,29615.85,29740.4,29585.1,29710.5,150919546,,,
2018-08-16,29619.8,29761,29454.25,29498.0,167220569,,,
2018-08-17,29646.05,29959.25,29643.6,29940.7,151311531,,,
2018-08-20,30072.65,30308.4,30062.75,30286.4,186181132,,,
2018-08-21,30377.05,30507.95,30255.35,30417.4,162680102,,,
2018-08-23,30502.65,30620.7,30380.6,30591.95,173161555,,,
2018-08-24,30556.25,30642.45,30357.75,30547.15,229018494,,,
2018-08-27,30662.35,30858.75,30650.8,30807.2,196508542,,,
2018-08-28,30876.75,30953.5,30693,30768.1,169318098,,,
2018-08-29,30819.15,31088.25,30745.5,30981.95,253567597,,,
2018-08-30,31002.65,31175.2,30938.4,31097.35,272211990,,,
2018-08-31,31147.7,31371.85,31063.6,31251.7,276998388,,,
2018-09-03,31431.7,31436.75,30946.15,31022.25,220946022,,,
2018-09-04,30989.7,31046,29950.8,30074.85,206975543,,,
2018-09-05,29982.8,30064.65,29519.75,29895.1,349185298,,,
2018-09-06,30045.45,30134.4,29824.35,30105.75,241411515,,,
2018-09-07,30178.75,30474.3,30009.55,30442.7,243809668,,,
2018-09-10,30403.7,30505.8,29863.95,29909.95,194625832,,,
2018-09-11,30001.75,30062.75,29329.75,29360.75,227372973,,,
2018-09-12,29414.9,29557.85,29094.45,29497.4,255004423,,,
2018-09-14,29698.6,30050.55,29688.4,30022.25,196847683,,,
2018-09-17,29901.9,29920.45,29641.25,29769.9,176238500,,,
2018-09-18,29756.35,29867.5,29307.3,29344.15,311034265,,,
2018-09-19,29468.35,29549.2,29072.4,29217.65,272820622,,,
2018-09-21,29348.85,29496.5,27226.5,28632.0,384789336,,,
2018-09-24,28742.7,28751.05,27719.5,27763.75,243500774,,,
2018-09-25,27721.85,28135.1,27361.15,28021.05,307594745,,,
2018-09-26,28278.05,28311.15,27880.7,28104.6,257410425,,,
2018-09-27,28155.3,28166.35,27592.65,27636.45,281655438,,,
2018-09-28,27783.35,27839.55,26982.8,27286.5,219923683,,,
2018-10-01,27231.4,27376.2,26656.75,27307.9,214643174,,,
2018-10-03,27266.9,27379.65,26881.25,26959.35,221273502,,,
2018-10-04,26672.4,26819.2,26213.25,26539.15,211686973,,,
2018-10-05,26396.3,26468.55,25767.95,25903.25,220341474,,,
2018-10-08,25857.95,25996.15,25285.45,25634.25,205689206,,,
2018-10-09,25747.2,25837.75,25102.8,25499.95,196708521,,,
2018-10-10,25591.75,26356.7,25591.75,26324.35,221841966,,,
2018-10-11,25570.05,26166.35,25346.45,25831.25,178729215,,,
2018-10-12,26103.6,26471.7,26097.2,26378.4,163588106,,,
2018-10-15,26476.9,26537.35,26169.85,26489.05,123080998,,,
2018-10-16,26599,26890.15,26575.65,26861.65,136288310,,,
2018-10-17,27097,27173.45,26237.55,26277.15,161152445,,,
2018-10-19,26141,26333.85,25887.55,26053.9,196863587,,,
2018-10-22,26270.35,26316.65,25882.1,25935.45,142933451,,,
2018-10-23,25754,25906.9,25450.75,25605.0,136635946,,,
2018-10-24,25796.7,25959.45,25409.35,25698.7,160881291,,,
2018-10-25,25384.8,25587.1,25286.3,25335.8,250502872,,,
2018-10-26,25400.1,25535.1,25040.45,25369.25,198554829,,,
2018-10-29,25459.45,26005.45,25290.25,25967.0,173624205,,,
2018-10-30,25992.25,26184.8,25932.5,26104.65,201041862,,,
2018-10-31,26208.75,26610.7,25899.1,26566.35,217996215,,,
2018-11-01,26697.5,26873.35,26596.15,26728.8,202429387,,,
2018-11-02,26938.5,27370,26930.8,27134.9,217547984,,,
2018-11-05,27120.55,27306.55,26987.75,27219.65,157227705,,,
2018-11-06,27299.35,27369.25,26925.05,27064.3,123897756,,,
2018-11-07,27247.2,27284.45,27205.35,27248.2,16820519,,,
2018-11-09,27298.35,27410.9,27192.65,27367.45,133758755,,,
2018-11-12,27443.05,27519.5,26996.75,27051.55,116949608,,,
2018-11-13,27017.8,27153.7,26736.6,27121.8,120315899,,,
2018-11-14,27199.95,27289.7,27019.15,27149.3,270995517,,,
2018-11-15,27154.8,27298.7,26964.85,27254.65,210982496,,,
2018-11-16,27307.8,27435.15,27207.2,27359.35,246127297,,,
2018-11-19,27483.7,27539.3,27338.85,27508.3,199720265,,,
2018-11-20,27440.25,27508.45,27120.75,27163.15,177032334,,,
2018-11-21,27226.8,27411.75,27147.45,27375.1,180880074,,,
2018-11-22,27378.45,27418.7,27148.35,27187.45,159218107,,,
2018-11-26,27287.7,27350.15,27010.05,27287.25,173676208,,,
2018-11-27,27250.9,27377.15,27193.3,27259.95,156949389,,,
2018-11-28,27265.5,27356.85,27146.3,27188.95,170659927,,,
2018-11-29,27316.55,27442.15,27241.4,27390.55,226423702,,,
2018-11-30,27449.2,27604.8,27391.35,27593.7,332367654,,,
2018-12-03,27720.15,27735.05,27517.85,27681.3,183212947,,,
2018-12-04,27679.3,27773.4,27561.9,27599.15,153259999,,,
2018-12-05,27472.9,27490.5,27124.7,27215.25,176415176,,,
2018-12-06,27042.45,27042.45,26766.75,26798.3,176258895,,,
2018-12-07,26884.85,26970.15,26724.8,26915.65,156076001,,,
2018-12-10,26473.3,26563.5,26329.8,26426.05,143172931,,,
2018-12-11,26099.55,26929.4,26083.55,26842.65,174571106,,,
2018-12-12,26967.1,27471.65,26950.45,27440.85,153464654,,,
2018-12-13,27562.65,27877.15,27551.4,27720.5,157036173,,,
2018-12-14,27747.05,27940.25,27667.75,27814.05,182281619,,,
2018-12-17,27900.45,28052.85,27837.7,28034.35,125381578,,,
2018-12-18,27978.2,28244.05,27896.65,28169.8,132720855,,,
2018-12-19,28314.75,28636.55,28301.5,28564.25,182925165,,,
2018-12-20,28438.65,28639.3,28320.75,28405.5,146209392,,,
2018-12-21,28479.15,28559.65,27955,28017.35,209651060,,,
2018-12-24,28001.05,28098.5,27590.7,27620.6,145296806,,,
2018-12-26,27531.95,27799.15,27137.9,27725.65,160385835,,,
2018-12-27,27885.75,27959.85,27739.9,27780.95,213385891,,,
2018-12-28,27863.4,28123.65,27860.9,28063.2,125608044,,,
2018-12-31,28161.3,28261,28110.5,28178.8,119740678,,,
2019-01-01,28243.95,28252.2,27988.6,28111.65,100916543,,,
2019-01-02,28074.05,28188.4,27801.75,27876.95,167334185,,,
2019-01-03,27874.05,28045.3,27630.2,27674.65,175238949,,,
2019-01-04,27707.2,27842.75,27533.9,27719.5,163387940,,,
2019-01-07,27893.95,27932,27652.95,27706.6,135700262,,,
2019-01-08,27726.75,27799.5,27625.8,27689.1,130644927,,,
2019-01-09,27780.05,27818.9,27470.9,27683.5,148827202,,,
2019-01-10,27719.4,27820.6,27675.95,27798.2,137215850,,,
2019-01-11,27816.9,27842,27592.1,27707.55,108041758,,,
2019-01-14,27653.7,27659.85,27391.65,27514.85,112371202,,,
2019-01-15,27603.25,27744.15,27574.25,27712.6,103197975,,,
2019-01-16,27740.15,27848.55,27677.5,27727.65,102816080,,,
2019-01-17,27779.35,27847.45,27619.85,27710.65,119276971,,,
2019-01-18,27763.45,27768.6,27335.2,27410.55,130958764,,,
2019-01-21,27441.3,27617.4,27292.25,27322.4,136502965,,,
2019-01-22,27323.2,27452.65,27150.6,27430.75,156924715,,,
2019-01-23,27457.7,27479.35,27227.3,27264.05,130205519,,,
2019-01-24,27300.8,27342.1,27118.4,27232.6,157633445,,,
2019-01-25,27321.45,27375.45,26751.6,26868.3,162390258,,,
2019-01-28,26868.45,26878.4,26237.25,26372.1,161788804,,,
2019-01-29,26309.55,26491.2,26162.5,26398.8,160200682,,,
2019-01-30,26499.2,26506.65,26264.6,26396.15,155005286,,,
2019-01-31,26500,26581.3,26337.1,26555.6,228479498,,,
2019-02-01,26630.05,27046.25,26537.25,26828.2,221881234,,,
2019-02-04,26820.95,26824.75,26401.05,26588.2,135082848,,,
2019-02-05,26583.55,26642.2,26301.35,26397.75,173479315,,,
2019-02-06,26488.9,26709.95,26257,26639.8,153226523,,,
2019-02-07,26681.85,27011.4,26652.95,26956.15,212181116,,,
2019-02-08,26897.1,26922.6,26498.05,26536.6,175437725,,,
2019-02-11,26486.25,26508.05,26134.5,26240.0,166473702,,,
2019-02-12,26259.25,26336.6,26060.6,26094.4,164251404,,,
2019-02-13,26159.4,26195.6,25787.85,25826.95,149702336,,,
2019-02-14,25767.9,25977.95,25758.4,25945.7,192491625,,,
2019-02-15,25911.55,25932.2,25308.95,25500.6,188739756,,,
2019-02-18,25490,25496.65,25131.55,25296.45,129701175,,,
2019-02-19,25310.65,25556.9,25307.1,25337.5,173028390,,,
2019-02-20,25434.1,25732.05,25434.1,25677.3,170327880,,,
2019-02-21,25724.95,25944.7,25674.45,25896.95,156413872,,,
2019-02-22,25930.2,26124,25867.35,26097.55,168739680,,,
2019-02-25,26179.05,26241.65,26093.9,26212.65,221369623,,,
2019-02-26,26006.35,26340.65,25796.35,26199.65,192202789,,,
2019-02-27,26301.65,26658.2,26136.8,26310.85,191312754,,,
2019-02-28,26415.35,26552.1,26347.3,26514.45,301919112,,,
2019-03-01,26613.55,26863.75,26594.45,26847.9,252426712,,,
2019-03-05,26884,27378.6,26867.15,27347.05,232537830,,,
2019-03-06,27500.5,27714.55,27443.6,27558.1,249243183,,,
2019-03-07,27598.55,27668.55,27393.95,27429.5,247268722,,,
2019-03-08,27401.75,27491.2,27294.45,27458.2,189227583,,,
2019-03-11,27573.25,28106.15,27546.6,28087.55,213017761,,,
2019-03-12,28261.15,28427.35,28156.4,28208.3,244675495,,,
